CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813670;Manati Empreendimentos e Participações Ltda.;09147395000124;;;;;;100.00000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813671;Multiplan Barra 1 Emp Imob Ltda (antiga Multiplan Greenfield XIV Empreendimento Imobiliário Ltda.);19406916000174;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813672;MULTIPLAN IMOBILIÁRIA LTDA;26131640000124;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813673;Multiplan Golden IX Empreendimento Imobiliário Ltda.;25530939000199;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813674;Multiplan Golden V Empreendimento Imobiliário Ltda.;26157447000162;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813675;Multiplan Golden VI Empreendimento Imobiliário Ltda.;25530971000174;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813676;Multiplan Golden VII Empreendimento Imobiliário Ltda.;26180540000198;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813677;Multiplan Golden VIII Empreendimento Imobiliário Ltda.;25526188000137;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813678;Multiplan Golden X Empreendimento Imobiliário Ltda.;26131803000179;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813679;Multiplan Golden XI Empreendimento Imobiliário Ltda.;26131467000164;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813680;Multiplan Golden XII Empreendimento Imobiliário Ltda.;25488239000183;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813681;Multiplan Golden XIII Empreendimento Imobiliário Ltda.;26131692000109;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813682;Multiplan Golden XV Empreendimento Imobiliário Ltda.;26227411000108;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813683;Multiplan Golden XVI Empreendimento Imobiliário Ltda.;25526208000170;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813684;Multiplan Golden XVII Empreendimento Imobiliário Ltda.;25488212000190;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813685;Multiplan Golden XVIII Empreendimento Imobiliário Ltda.;26131742000140;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813686;Multiplan Greenfield XI Empreendimento Imobiliário Ltda.;14943352000195;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813687;Multiplan Greenfield XII Empreendimento Imobiliário Ltda.;19714814000116;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813688;Multiplan Morumbi 1 Emp Imob Ltda (antiga Multiplan Greenfield XV Empreendimento Imobiliário Ltda.);19366817000106;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813689;Multiplan Parkshopping e Participações Ltda.;14447630000113;;;;;;100.00000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813690;Multiplan VI Empreendimento Imobiliário Ltda.;14552021000124;;;;;;100.00000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813691;Multiplan XIX Empreendimento Imobiliário Ltda.;26807273000136;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813692;Multiplan XVI Empreendimento Imobiliário Ltda.;26812712000107;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813693;Multiplan XVII Empreendimento Imobiliário Ltda;26930334000158;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813694;Multiplan XX Empreendimento Imobiliário Ltda.;26812707000196;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813695;Pátio Savassi Administração de Shopping Center Ltda.;06261488000197;;;;;;100.00000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813696;Teatro VillageMall Ltda (antiga Multiplan Greenfield XIII Empreendimento Imobiliário Ltda);19634248000132;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813697;CAA Corretagem Imobiliária Ltda.;05301832000161;;;;;;99.61000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813698;Danville SP Empreendimento Imobiliário Ltda.;12531459000109;;;;;;99.99000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813699;Embraplan Empresa Brasileira de Planejamento Ltda.;04649130000100;;;;;;99.99000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813700;Jundiaí Shopping Center Ltda.;13590794000132;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813701;Morumbi Business Center Empreendimentos Imobiliário Ltda.;13537325000150;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813702;MPH Empreendimento Imobiliário Ltda.;08486298000101;;;;;;100.00000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813703;Multiplan Arrecadadora Ltda.;14551970000190;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813704;MULTIPLAN BARRASUL II EMPREENDIMENTO IMOBILIÁRIO LTDA.;27728962000118;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813705;Multiplan Greenfiled III Empreendimento Imobiliário Ltda.;13975298000105;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813706;Multiplan Greenfiled IV Empreendimento Imobiliário Ltda.;13998490000109;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813707;Multiplan Holding S.A.;13249555000113;;;;;;100.00000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813708;Multishopping Shopping Center Ltda. (Atual denominação de Multiplan Greenfield IX Emp. Imob. Ltda.);14967106000173;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813709;ParkShopping Corporate Empreendimento Imobiliário Ltda.;13537516000111;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813710;ParkShopping Jacarepaguá Ltda. (atual denominação de Multiplan Greenfield X Emp. Imob. Ltda.);14967817000148;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813711;RENASCE - Rede Nacional de Shopping Centers Ltda.;50735646000195;;;;;;99.99000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813712;Ribeirão Residencial Empreendimento Imobiliário Ltda.;13512460000140;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813713;MULTIPLAN DIAMOND TOWER LTDA.;13912331000140;;;;;;99.99000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813714;MULTIPLAN RESIDENCE DU LAC LTDA.;13536932000103;;;;;;99.99000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813715;MULTIPLAN GOLDEN TOWER LTDA. (ANTIGA MULTIPLAN GREENFIELD II EMPREENDIMENTO IMOBILIÁRIO LTDA.);13912397000130;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813716;MULTIPLAN PARQUE SHOPPING MACEIÓ LTDA.;26930346000182;;;;;;99.90000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813717;CAA - ADMINISTRAÇÃO E PROMOÇÕES LTDA.;03927102000145;;;;;;99.00000000;;;;;;;
07.816.890/0001-53;2024-12-31;5;141974;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;813718;MULTIPLAN ADMINISTRADORA DE ESTACIONAMENTO LTDA.;07141284000185;;;;;;99.00000000;;;;;;;
07.820.907/0001-46;2024-12-31;4;139445;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;799816;CR2 Cabuçu Empreendimentos Ltda;09360080000160;;;;;;100.00000000;;;;;;;
07.820.907/0001-46;2024-12-31;4;139445;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;799817;CR2 Campinho Empreendimentos Ltda;09113701000101;;;;;;100.00000000;;;;;;;
07.820.907/0001-46;2024-12-31;4;139445;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;799818;CR2 EMPREENDIMENTOS SPE - 12 LTDA;08541780000199;;;;;;90.00000000;;;;;;;
07.820.907/0001-46;2024-12-31;4;139445;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;799819;CR2 EMPREENDIMENTOS SPE - 23 LTDA;09215588000175;;;;;;100.00000000;;;;;;;
07.820.907/0001-46;2024-12-31;4;139445;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;799820;CR2 EMPREENDIMENTOS SPE - 32 LTDA;13719798000178;;;;;;100.00000000;;;;;;;
07.820.907/0001-46;2024-12-31;4;139445;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;799821;CR2 EMPREENDIMENTOS SPE - 9 LTDA;08322063000176;;;;;;100.00000000;;;;;;;
07.820.907/0001-46;2024-12-31;4;139445;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;799822;CR2 JARDIM PARADISO EMPREENDIMENTOS LTDA;09451431000149;;;;;;100.00000000;;;;;;;
07.820.907/0001-46;2024-12-31;4;139445;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;799823;CR2 VALQUEIRE EMPREENDIMENTOS LTDA;08323846000174;;;;;;100.00000000;;;;;;;
07.857.093/0001-14;2024-12-31;5;141589;AURA MINERALS INC.;809983;ARANZAZU HOLDING, S.A. DE C.V.;00000000000000;;;;;;100.00000000;;;;;;;
07.857.093/0001-14;2024-12-31;5;141589;AURA MINERALS INC.;809984;Aura Almas Mineração S.A.;08213823000107;;;;;;100.00000000;;;;;;;
07.857.093/0001-14;2024-12-31;5;141589;AURA MINERALS INC.;809985;Aura Matupa Mineração Ltda.;17708824000113;;;;;;100.00000000;;;;;;;
07.857.093/0001-14;2024-12-31;5;141589;AURA MINERALS INC.;809986;Mineração Apoena S.A.;10302599000171;;;;;;49.00000000;;;;;;;
07.857.093/0001-14;2024-12-31;5;141589;AURA MINERALS INC.;809987;Minerales de Occidente, S.A. de C.V.;00000000000000;;;;;;100.00000000;;;;;;;
07.857.093/0001-14;2024-12-31;5;141589;AURA MINERALS INC.;809988;CASCAR DO BRASIL MINERAÇÃO LTDA.;08859671000114;;;;;;100.00000000;;;;;;;
07.857.850/0001-50;2024-12-31;4;139390;GP INVESTMENTS, LTD.;799510;GP CASH MANAGMENT LTD.;00000000000000;;;;;;100.00000000;;;;;;;
07.857.850/0001-50;2024-12-31;4;139390;GP INVESTMENTS, LTD.;799511;GP NORTH AMERICA;00000000000000;;;;;;100.00000000;;;;;;;
07.857.850/0001-50;2024-12-31;4;139390;GP INVESTMENTS, LTD.;799512;GP UK CORPORATE;00000000000000;;;;;;100.00000000;;;;;;;
07.857.850/0001-50;2024-12-31;4;139390;GP INVESTMENTS, LTD.;799513;GPAM;00000000000000;;;;;;100.00000000;;;;;;;
07.857.850/0001-50;2024-12-31;4;139390;GP INVESTMENTS, LTD.;799514;GPIC, LLC;00000000000000;;;;;;100.00000000;;;;;;;
07.857.850/0001-50;2024-12-31;4;139390;GP INVESTMENTS, LTD.;799515;G2D INVESTMENTS, LTD.;38307135000177;;;;;;73.99501800;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813473;Ananaí Transmissora de Energia Elétrica S.A.;42215683000144;;;;;;100.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813474;Brasnorte Transmissora de Energia S.A.;09274998000197;;;;;;100.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813475;Companhia Transirapé de Transmissão S.A.;07153003000104;;;;;;54.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813476;Companhia Transleste de Transmissão S.A.;05974828000164;;;;;;54.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813477;Companhia Transudeste de Transmissão S.A.;07085630000155;;;;;;54.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813478;Empresa Amazonense de Transmissão de Energia S.A. - EATE;04416935000104;;;;;;49.98000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813479;Empresa Brasileira de Transmissão de Energia S.A. - EBTE;10319371000194;;;;;;74.49000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813480;Empresa Catarinense de Transmissão de Energia S.A. - ECTE;03984987000114;;;;;;19.09000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813481;Empresa Diamantina de Transmissão de Energia S.A. - EDTE;24870962000160;;;;;;49.99000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813482;Empresa Norte de Transmissão de Energia S.A. - ENTE;05321987000160;;;;;;49.99000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813483;Empresa Paranaense de Transmissão de Energia S.A. - ETEP;04416923000180;;;;;;49.98000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813484;Empresa Regional de Transmissão de Energia S.A. - ERTE;05321920000125;;;;;;49.99000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813485;ETAU - Empresa de Transmissão do Alto Uruguai S.A.;05063249000160;;;;;;75.62000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813486;Interligação Elétrica Aimorés S.A.;26707830000147;;;;;;50.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813487;Interligação Elétrica Ivaí S.A.;28052123000195;;;;;;50.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813488;Interligação Elétrica Paraguaçu S.A.;26712591000113;;;;;;50.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813489;Janaúba Transmissora de Energia Elétrica S.A.;26617923000180;;;;;;100.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813490;Lagoa Nova Transmissora de Energia Elétrica S.A.;27965273000127;;;;;;100.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813491;MARIANA TRANSMISSORA DE ENERGIA ELÉTRICA S.A.;19486977000199;;;;;;100.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813492;São Gotardo Transmissora de Energia S.A.;15867360000162;;;;;;100.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813493;São João Transmissora de Energia S.A.;18314074000168;;;;;;100.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813494;São Pedro Transmissora de Energia S.A.;18707010000127;;;;;;100.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813495;PITIGUARÍ TRANSMISSORA DE ENERGIA ELÉTRICA S.A.;45661917000175;;;;;;100.00000000;;;;;;;
07.859.971/0001-30;2024-12-31;6;141952;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;813496;TANGARÁ TRANSMISSORA DE ENERGIA ELÉTRICA S.A.;45690276000187;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789112;AMARO BEZERRA EMPREENDIMENTOS E PARTICIPACOES SPE LTDA;17711986000100;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789113;MITRE DRAUSIO EMPREENDIMENTOS SPE LIMITADA;26231440000143;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789114;MITRE GALENO EMPREENDIMENTOS SPE LIMITADA;31386797000130;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789115;MITRE IPIRANGA EMPREENDIMENTOS SPE LTDA;31650529000184;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789116;MTR JARDINS EMPREENDIMENTOS SPE LIMITADA;33647334000100;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789117;MITRE PAULA NEY EMPREENDIMENTOS SPE LIMITADA;24875831000175;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789118;MITRE PERDIZES SPE LIMITADA;33447458000142;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789119;MITRE RAÍZES VILA PRUDENTE EMPREENDIMENTOS E PARTICIPACOES SPE LTDA;28633232000104;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789120;MITRE ROQUE PETRONI EMPREENDIMENTOS SPE LIMITADA;28169420000115;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789121;MTR RAÍZES TUCURUVI JACARANDÁ EMPREENDIMENTOS SPE LTDA;33401946000119;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789122;MTR RAÍZES TUCURUVI FIGUEIRA EMPREENDIMENTOS SPE LTDA;33403104000104;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789123;MITRE TAPARI EMPREENDIMENTOS E PARTICIPACOES LTDA;28356478000178;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789124;MTR RESIDENCES EMPREENDIMENTOS SPE LTDA;34447774000187;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789125;Mitre Vila Mariana Empreendimentos Spe Ltda.;28757570000140;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789126;MITRE VILA MATILDE EMPREENDIMENTOS SPE LIMITADA;24467652000107;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789127;MTR RESERVA VILA MARIANA EMPREENDIMENTOS SPE LTDA;34447749000101;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789128;MTR RESIDENCES 370 EMPREENDIMENTOS SPE LTDA;34446813000121;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789129;MJF CONSTRUCOES LTDA;31558136000145;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789130;MTR RAÍZES VM EMPREENDIMENTOS SPE LTDA.;33403788000136;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789131;MTR RAÍZES FREGUESIA DO Ó EMPREENDIMENTOS SPE LTDA;35727034000167;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789132;MTR SNC RAÍZES TATUAPÉ EMPREENDIMENTOS SPE LTDA;35635120000140;;;;;;90.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789133;MTR RAÍZES VILA MASCOTE EMPREENDIMENTOS SPE LTDA;36298911000194;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789134;MTR-28 ADMINISTRAÇÃO DE BENS LTDA;37594677000105;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789135;OPI-11 SÃO PAULO EMPREENDIMENTOS IMOBILIÁRIOS LTDA;34900382000121;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789136;RESIDENCIAL ANHAIA MELLO EMPREENDIMENTOS E PARTICIPACOES SPE LIMITADA;21860922000149;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789137;RESIDENCIAL IBIAPAVA EMPREENDIMENTOS E PARTICIPACOES LTDA;14147693000154;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789138;RESIDENCIAL JULIO BUONO EMPREENDIMENTOS E PARTICIPACOES LTDA;15757042000149;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789139;RESIDENCIAL MARTIN LUTHER KING SPE EMPREENDIMENTOS E PARTICIPACOES LTDA;18407219000175;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789140;RESIDENCIAL PERRELLA EMPREENDIMENTOS E PARTICIPACOES LTDA;13639442000124;;;;;;100.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789141;SAPETUBA EMPREENDIMENTOS IMOBILIÁRIOS SPE LIMITADA;28639632000119;;;;;;75.00000000;;;;;;;
07.882.930/0001-65;2024-12-31;1;138111;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;789142;CENTRO EMPRESARIAL METRO TIETE EMPREENDIMENTOS IMOBILIARIOS LTDA;09295222000153;;;;;;100.00000000;;;;;;;
